patch_df_cortex_cell
patch name;p value;Split;rIdx;cIdx;x_min;x_max;y_min;y_max;BC;CD11b+;DC (CD11c+);DN3;Endo;Fb (PDPN+, ERTR7+);Fb (PDPN+, ERTR7-);Fb (PDPN-, ERTR7+);ICOS+;ISP8;MP;Postsel DP (CD69+);Postsel DP (CD69-);Presel DP;SP4 (CD69+);SP4 (CD69-);SP4 (Helios+);SP8 (CD69+);SP8 (CD69-);T-reg;TEC (PDPN+);cDC1 (XCR1+);cDC2 (SIRPa+);cTEC hi (Ly51+);cTEC hi (Ly51-);cTEC lo (Ly51+);cTEC lo (Ly51-);gd-TC (PD1+);gd-TC (PD1-);mTEC (Aire+);mTEC (CD49f+);mTEC (K10+);mTEC (Ly6g+);mTEC (PIGR+);mTEC hi (K14+, CD86+);mTEC hi (K14+, CD86-);mTEC hi (K8+, CD86+);mTEC hi (K8+, CD86-);mTEC lo (K14+);mTEC lo (K8+);pDCs (PDCA1+);n_cells_total;age;white_pixel_count;base
O4_K8_sq_r8_c20.tif;0.81;O4;8;20;12454;12654;39501;39701;0;0;1;1;5;0;0;3;0;0;0;0;8;327;0;0;0;0;0;0;0;0;0;0;12;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406;O;9032;O4_K8_sq
O4_K8_sq_r8_c21.tif;0.5900000000000001;O4;8;21;12654;12854;39501;39701;0;0;0;4;9;0;6;15;0;0;0;0;6;203;0;0;0;0;0;1;0;0;1;0;13;0;23;0;0;0;0;0;0;0;0;1;0;0;12;0;0;294;O;11390;O4_K8_sq
O4_K8_sq_r8_c22.tif;0.85;O4;8;22;12854;13054;39501;39701;0;0;0;1;8;0;0;10;2;1;0;0;27;253;0;0;0;0;0;2;0;1;2;2;14;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364;O;7353;O4_K8_sq
O4_K8_sq_r8_c23.tif;0.0799999999999999;O4;8;23;13054;13254;39501;39701;0;0;1;3;4;0;0;3;2;2;1;0;22;315;0;0;0;0;0;1;0;1;0;2;11;1;38;0;0;0;0;0;0;0;0;0;0;0;1;0;0;408;O;5587;O4_K8_sq
O4_K8_sq_r8_c24.tif;0.87;O4;8;24;13254;13454;39501;39701;0;0;0;3;4;0;3;5;0;1;0;0;20;263;0;0;0;0;0;0;0;0;0;1;7;1;51;0;0;0;0;0;0;0;0;0;0;0;1;0;0;360;O;9609;O4_K8_sq
O4_K8_sq_r8_c25.tif;0.71;O4;8;25;13454;13654;39501;39701;0;0;0;11;3;0;0;0;0;4;0;0;18;261;0;0;0;0;0;0;0;0;0;5;6;6;43;0;0;0;0;0;0;0;0;0;0;0;2;0;0;359;O;10833;O4_K8_sq
O4_K8_sq_r8_c26.tif;0.85;O4;8;26;13654;13854;39501;39701;1;0;0;9;0;0;1;10;1;2;0;0;19;190;0;0;0;0;0;1;0;0;0;1;2;1;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;O;10191;O4_K8_sq
O4_K8_sq_r8_c28.tif;0.88;O4;8;28;14054;14254;39501;39701;10;0;2;8;11;0;4;17;2;1;0;0;21;163;1;5;0;1;0;1;0;0;3;2;5;0;34;1;0;0;0;0;0;0;0;0;0;0;0;2;0;294;O;6794;O4_K8_sq
O4_K8_sq_r8_c29.tif;0.56;O4;8;29;14254;14454;39501;39701;0;0;1;8;2;0;0;12;0;1;0;0;22;189;0;0;0;0;0;1;0;2;3;4;5;5;47;0;1;0;0;0;0;0;0;0;0;0;0;0;0;303;O;9390;O4_K8_sq
O4_K8_sq_r8_c30.tif;0.71;O4;8;30;14454;14654;39501;39701;2;0;0;5;5;0;3;7;0;1;3;1;21;193;0;0;0;0;0;1;0;1;4;5;7;1;42;0;1;0;0;0;0;0;0;0;0;0;0;0;0;303;O;8142;O4_K8_sq
O4_K8_sq_r8_c31.tif;0.71;O4;8;31;14654;14854;39501;39701;0;0;1;3;4;0;0;4;0;2;4;0;51;315;0;0;0;0;0;1;0;2;1;3;6;10;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443;O;6709;O4_K8_sq
O4_K8_sq_r8_c32.tif;0.97;O4;8;32;14854;15054;39501;39701;0;4;0;3;4;4;3;1;0;2;1;0;47;267;0;0;0;0;0;0;1;0;0;10;0;21;28;0;1;0;0;0;0;0;0;0;0;0;0;0;0;397;O;9149;O4_K8_sq
O4_K8_sq_r8_c33.tif;0.55;O4;8;33;15054;15254;39501;39701;1;1;2;1;0;1;0;0;0;2;3;2;57;311;0;0;0;0;0;0;0;0;0;1;3;7;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;443;O;10552;O4_K8_sq
O4_K8_sq_r7_c19.tif;0.89;O4;7;19;12254;12454;39701;39901;0;0;0;6;13;1;3;12;0;0;0;0;2;179;0;0;0;0;0;1;5;1;0;0;6;0;31;0;0;0;0;0;0;0;0;1;0;0;11;0;0;272;O;9606;O4_K8_sq
O4_K8_sq_r7_c22.tif;0.98;O4;7;22;12854;13054;39701;39901;0;0;0;5;12;0;1;15;0;0;0;0;6;231;0;0;0;0;0;0;0;2;0;2;4;0;41;0;2;0;0;0;0;0;0;0;0;0;12;0;0;333;O;8210;O4_K8_sq
O4_K8_sq_r7_c23.tif;0.89;O4;7;23;13054;13254;39701;39901;0;0;0;3;6;0;0;6;0;0;3;0;12;298;0;0;0;0;0;1;0;0;2;0;1;1;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;389;O;8528;O4_K8_sq
O4_K8_sq_r7_c24.tif;0.37;O4;7;24;13254;13454;39701;39901;0;0;0;8;4;1;2;0;0;0;1;0;19;298;0;0;0;0;0;0;0;0;0;2;2;1;54;0;1;0;0;0;0;0;0;0;0;0;0;0;1;394;O;7594;O4_K8_sq
O4_K8_sq_r7_c26.tif;0.53;O4;7;26;13654;13854;39701;39901;0;0;0;3;9;2;9;4;0;2;1;0;19;231;0;0;0;0;0;0;0;1;4;3;4;8;23;0;3;0;0;0;0;0;0;0;0;0;4;0;0;330;O;6243;O4_K8_sq
O4_K8_sq_r7_c27.tif;0.5900000000000001;O4;7;27;13854;14054;39701;39901;29;0;0;1;9;0;6;5;0;2;0;0;13;167;0;2;0;0;0;3;0;0;2;7;8;7;18;0;0;0;0;0;0;0;0;0;0;0;2;0;0;281;O;5051;O4_K8_sq
O4_K8_sq_r7_c28.tif;0.86;O4;7;28;14054;14254;39701;39901;12;0;0;4;6;0;7;6;1;1;1;0;17;172;0;9;0;0;0;1;1;1;6;4;10;10;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293;O;6877;O4_K8_sq
O4_K8_sq_r7_c29.tif;0.97;O4;7;29;14254;14454;39701;39901;0;0;0;7;10;0;0;24;2;0;1;0;25;160;0;0;0;0;0;1;0;1;6;6;1;3;42;0;1;0;0;0;0;0;0;0;0;0;0;0;0;290;O;8826;O4_K8_sq
O4_K8_sq_r7_c30.tif;0.5700000000000001;O4;7;30;14454;14654;39701;39901;1;0;1;1;8;3;5;7;1;0;0;0;16;197;0;0;0;0;0;2;0;0;8;7;7;6;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;285;O;5333;O4_K8_sq
O4_K8_sq_r7_c31.tif;0.56;O4;7;31;14654;14854;39701;39901;0;4;0;2;0;0;0;0;0;1;3;0;44;308;0;0;0;0;0;0;0;0;3;0;6;13;38;0;1;0;0;0;0;0;0;0;0;0;0;0;0;423;O;7855;O4_K8_sq
O4_K8_sq_r6_c19.tif;0.18;O4;6;19;12254;12454;39901;40101;0;0;5;7;1;20;2;6;0;0;4;0;7;128;0;0;0;0;0;1;3;0;0;3;5;6;46;0;3;0;0;0;0;0;0;0;0;0;0;0;0;247;O;17512;O4_K8_sq
O4_K8_sq_r6_c22.tif;0.5;O4;6;22;12854;13054;39901;40101;0;0;0;7;6;1;0;3;0;0;0;0;2;187;0;0;0;0;0;0;0;0;0;2;1;4;30;0;0;0;0;0;0;0;0;0;0;0;5;0;0;248;O;6450;O4_K8_sq
O4_K8_sq_r6_c23.tif;0.2099999999999999;O4;6;23;13054;13254;39901;40101;0;0;2;8;5;0;0;8;0;0;0;0;11;235;0;0;0;0;0;1;0;0;0;0;1;3;50;0;0;0;0;0;0;0;0;0;0;0;3;0;0;327;O;7534;O4_K8_sq
O4_K8_sq_r6_c24.tif;0.25;O4;6;24;13254;13454;39901;40101;0;0;0;5;10;1;1;2;0;1;0;0;19;298;0;0;0;0;0;0;0;2;0;0;2;5;51;0;0;0;0;0;0;0;0;0;0;0;1;0;0;398;O;8009;O4_K8_sq
O4_K8_sq_r6_c25.tif;0.75;O4;6;25;13454;13654;39901;40101;0;0;0;7;2;1;3;6;0;0;1;0;15;267;0;0;0;0;0;0;0;0;0;6;3;21;26;0;1;0;0;0;0;0;0;0;0;0;1;0;0;360;O;9315;O4_K8_sq
O4_K8_sq_r6_c26.tif;0.3199999999999999;O4;6;26;13654;13854;39901;40101;1;0;1;3;1;0;0;2;0;3;1;0;37;291;0;0;0;0;0;1;0;2;0;2;4;12;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402;O;7019;O4_K8_sq
O4_K8_sq_r6_c28.tif;0.9;O4;6;28;14054;14254;39901;40101;0;0;1;7;2;0;1;3;1;2;2;0;37;224;0;0;0;0;0;2;0;0;6;8;6;6;32;0;1;0;0;0;0;0;0;0;0;0;1;0;0;342;O;7854;O4_K8_sq
O4_K8_sq_r6_c29.tif;0.48;O4;6;29;14254;14454;39901;40101;1;0;2;7;10;1;0;28;0;1;1;0;24;135;0;0;0;0;0;0;0;2;6;4;6;6;26;0;0;0;0;0;0;0;0;0;0;0;0;0;2;262;O;6872;O4_K8_sq
O4_K8_sq_r6_c30.tif;0.7;O4;6;30;14454;14654;39901;40101;1;1;1;2;13;0;8;16;0;3;2;0;18;148;0;0;0;0;0;1;2;1;6;4;10;3;16;0;5;0;0;0;0;0;0;0;0;0;0;0;0;261;O;5362;O4_K8_sq
O4_K8_sq_r5_c23.tif;0.76;O4;5;23;13054;13254;40101;40301;0;0;0;6;9;0;0;8;0;2;0;0;27;230;0;0;0;0;0;1;0;0;0;3;3;7;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;O;9775;O4_K8_sq
O4_K8_sq_r5_c24.tif;0.4599999999999999;O4;5;24;13254;13454;40101;40301;0;0;0;5;5;0;5;8;0;1;1;0;22;216;0;0;0;0;0;0;0;1;0;0;5;2;45;0;0;0;0;0;0;0;0;1;0;0;6;0;0;323;O;8562;O4_K8_sq
O4_K8_sq_r5_c25.tif;0.7;O4;5;25;13454;13654;40101;40301;0;0;1;9;2;2;2;8;0;1;0;0;13;239;0;0;0;0;0;0;1;0;0;3;4;3;46;0;0;0;0;0;0;0;0;0;0;0;5;0;0;339;O;8619;O4_K8_sq
O4_K8_sq_r5_c27.tif;0.2099999999999999;O4;5;27;13854;14054;40101;40301;7;0;1;5;2;1;3;3;0;3;1;1;35;282;0;0;0;0;0;1;1;1;1;3;7;9;35;0;0;0;0;0;0;0;0;1;0;0;0;0;1;404;O;6583;O4_K8_sq
O4_K8_sq_r5_c28.tif;0.62;O4;5;28;14054;14254;40101;40301;5;0;2;2;3;6;8;11;0;0;1;0;32;189;0;0;0;0;0;1;2;1;2;4;7;9;31;0;1;0;0;0;0;0;0;1;0;0;3;0;1;322;O;8658;O4_K8_sq
O4_K8_sq_r5_c29.tif;0.43;O4;5;29;14254;14454;40101;40301;0;0;0;2;5;0;2;22;0;0;1;0;38;161;0;0;0;0;0;0;0;0;3;4;6;4;27;0;3;0;0;0;0;0;0;0;0;0;1;0;0;279;O;5789;O4_K8_sq
O4_K8_sq_r5_c30.tif;0.53;O4;5;30;14454;14654;40101;40301;2;2;1;3;20;1;6;26;0;1;1;0;10;134;0;0;0;0;0;1;0;0;4;1;10;2;23;0;3;2;0;0;0;0;0;0;0;0;0;0;0;253;O;5949;O4_K8_sq
O4_K8_sq_r4_c23.tif;0.28;O4;4;23;13054;13254;40301;40501;0;0;0;9;8;4;2;12;0;1;1;0;19;186;0;0;0;0;0;0;1;0;0;0;10;2;41;0;0;0;0;0;0;0;0;1;0;0;4;0;0;301;O;15084;O4_K8_sq
O4_K8_sq_r4_c24.tif;0.26;O4;4;24;13254;13454;40301;40501;0;0;1;7;13;7;3;20;0;0;3;0;28;119;0;0;0;0;0;0;2;2;0;0;12;1;30;0;2;0;0;0;0;0;0;4;0;0;12;2;1;269;O;15074;O4_K8_sq
O4_K8_sq_r4_c25.tif;0.48;O4;4;25;13454;13654;40301;40501;1;0;0;10;4;4;0;9;0;1;1;0;32;199;0;0;0;0;0;1;1;0;0;4;7;7;45;0;2;0;0;0;0;0;0;0;0;0;1;0;1;330;O;13153;O4_K8_sq
O4_K8_sq_r4_c26.tif;0.86;O4;4;26;13654;13854;40301;40501;2;0;2;8;1;6;1;4;1;4;2;0;26;219;0;0;0;0;0;1;1;1;0;13;7;8;34;0;3;0;0;0;0;0;0;0;0;0;0;0;0;344;O;11137;O4_K8_sq
O4_K8_sq_r4_c27.tif;0.3299999999999999;O4;4;27;13854;14054;40301;40501;0;0;1;4;1;2;1;0;0;2;1;0;24;272;0;0;0;0;0;0;0;0;0;1;10;5;44;0;1;0;0;0;0;0;0;0;0;0;0;0;0;369;O;8136;O4_K8_sq
O4_K8_sq_r4_c28.tif;0.7;O4;4;28;14054;14254;40301;40501;3;0;2;8;2;1;3;5;0;0;1;0;9;223;0;0;0;0;0;0;0;0;3;2;16;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;317;O;8725;O4_K8_sq
O4_K8_sq_r4_c29.tif;0.8200000000000001;O4;4;29;14254;14454;40301;40501;1;0;0;6;8;1;2;15;1;0;2;0;9;183;0;0;0;0;0;3;2;0;4;8;5;5;31;0;2;0;0;0;0;0;0;0;0;0;4;0;1;293;O;9187;O4_K8_sq
O4_K8_sq_r4_c30.tif;0.84;O4;4;30;14454;14654;40301;40501;5;0;0;2;10;0;2;14;2;1;0;0;15;154;0;0;0;0;0;2;0;0;7;1;8;0;41;0;0;0;0;0;0;0;0;0;0;0;0;1;0;265;O;9080;O4_K8_sq
O4_K8_sq_r3_c27.tif;0.0799999999999999;O4;3;27;13854;14054;40501;40701;2;0;2;7;1;6;0;1;0;0;4;1;36;163;0;0;0;0;0;2;1;0;0;15;9;11;25;0;2;0;0;0;0;0;0;0;0;0;0;0;0;288;O;15937;O4_K8_sq
O4_K8_sq_r3_c28.tif;0.94;O4;3;28;14054;14254;40501;40701;3;0;1;6;3;1;0;0;0;1;1;0;24;207;0;0;0;0;0;0;6;0;1;2;8;2;43;0;0;0;0;0;0;0;0;0;0;0;0;0;2;311;O;10088;O4_K8_sq
O4_K8_sq_r3_c29.tif;0.72;O4;3;29;14254;14454;40501;40701;1;0;2;6;7;6;2;14;1;1;2;0;17;173;0;0;0;0;0;2;0;0;2;3;14;3;42;1;0;0;0;0;0;0;0;0;0;0;1;0;0;300;O;12339;O4_K8_sq
O4_K8_sq_r2_c28.tif;0.88;O4;2;28;14054;14254;40701;40901;2;0;0;8;3;5;1;11;0;0;4;0;14;192;0;0;0;0;0;1;1;0;0;1;12;4;42;0;1;0;0;0;0;0;0;0;0;0;0;0;0;302;O;14065;O4_K8_sq
O4_K8_sq_r2_c29.tif;0.1999999999999999;O4;2;29;14254;14454;40701;40901;1;0;3;4;9;0;0;23;1;0;1;0;30;154;0;0;0;0;0;1;0;0;1;2;21;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;O;12980;O4_K8_sq
O4_K8_sq_r2_c30.tif;0.3;O4;2;30;14454;14654;40701;40901;4;0;1;2;9;9;4;9;2;1;2;0;13;97;0;1;0;0;0;4;3;0;2;4;17;2;25;1;6;0;2;0;0;0;0;0;0;4;1;2;2;229;O;14539;O4_K8_sq
O4_K8_sq_r2_c33.tif;0.0699999999999999;O4;2;33;15054;15254;40701;40901;3;0;1;6;0;16;4;0;1;0;5;0;13;151;0;0;0;0;0;3;2;0;0;21;2;15;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;257;O;14953;O4_K8_sq
O2_K8_sq_r37_c12.tif;0.77;O2;37;12;14811;15011;8269;8469;0;0;1;5;0;4;0;6;0;0;0;0;0;142;0;0;0;0;0;1;2;2;1;2;7;15;21;0;2;0;0;0;0;0;0;0;0;0;0;0;0;211;O;8474;O2_K8_sq
O2_K8_sq_r37_c13.tif;0.78;O2;37;13;15011;15211;8269;8469;0;0;0;4;0;2;1;3;0;0;0;0;10;173;0;0;0;0;0;0;13;0;1;3;9;9;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;O;9941;O2_K8_sq
O2_K8_sq_r37_c14.tif;0.71;O2;37;14;15211;15411;8269;8469;0;0;0;6;0;2;1;0;0;0;0;0;3;150;0;0;0;0;0;0;6;0;0;8;2;6;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;O;7293;O2_K8_sq
O2_K8_sq_r37_c21.tif;0.56;O2;37;21;16611;16811;8269;8469;0;0;0;2;3;2;3;0;0;1;0;0;7;178;0;0;0;0;0;0;6;0;1;7;9;5;26;0;1;0;0;0;0;0;0;0;0;0;0;0;0;251;O;6110;O2_K8_sq
O2_K8_sq_r37_c22.tif;0.5800000000000001;O2;37;22;16811;17011;8269;8469;1;0;0;4;0;0;0;0;0;4;1;0;17;264;0;0;0;0;0;0;5;0;1;5;10;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;O;5995;O2_K8_sq
O2_K8_sq_r37_c23.tif;0.8;O2;37;23;17011;17211;8269;8469;0;0;0;3;0;0;0;0;1;5;0;1;19;288;0;0;0;0;0;0;0;0;1;9;5;9;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;378;O;9181;O2_K8_sq
O2_K8_sq_r37_c24.tif;0.63;O2;37;24;17211;17411;8269;8469;0;0;0;2;2;3;0;1;0;5;0;0;13;309;0;0;0;0;0;0;1;0;1;8;3;5;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384;O;6324;O2_K8_sq
O2_K8_sq_r37_c25.tif;0.1899999999999999;O2;37;25;17411;17611;8269;8469;1;0;0;2;4;5;2;1;0;3;1;0;25;274;0;0;0;0;0;1;1;0;0;1;4;8;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368;O;5958;O2_K8_sq
O2_K8_sq_r37_c26.tif;0.6;O2;37;26;17611;17811;8269;8469;0;0;0;3;13;7;0;6;0;6;1;0;21;276;0;0;0;0;0;1;3;0;0;8;10;10;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;401;O;6998;O2_K8_sq
O2_K8_sq_r37_c27.tif;0.73;O2;37;27;17811;18011;8269;8469;0;0;1;3;0;0;0;0;0;0;0;0;25;297;0;0;0;0;0;0;0;1;0;2;7;4;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;O;8201;O2_K8_sq
O2_K8_sq_r37_c28.tif;0.91;O2;37;28;18011;18211;8269;8469;0;0;0;6;0;3;1;0;0;2;0;0;32;270;0;0;0;0;0;0;3;0;0;1;7;3;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;377;O;11497;O2_K8_sq
O2_K8_sq_r37_c29.tif;0.4599999999999999;O2;37;29;18211;18411;8269;8469;1;0;0;3;0;18;4;6;0;4;3;0;10;177;0;0;0;0;0;0;5;0;0;4;6;5;40;0;1;0;0;0;0;0;0;0;0;0;0;0;0;287;O;8857;O2_K8_sq
O2_K8_sq_r37_c30.tif;0.91;O2;37;30;18411;18611;8269;8469;1;0;0;10;1;21;4;0;0;2;1;0;4;161;0;0;0;0;0;0;8;1;0;4;13;6;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;O;10272;O2_K8_sq
O2_K8_sq_r37_c31.tif;0.95;O2;37;31;18611;18811;8269;8469;1;0;0;6;0;15;4;3;0;2;4;0;16;172;0;0;0;0;0;1;1;0;1;17;3;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;1;282;O;8919;O2_K8_sq
O2_K8_sq_r37_c32.tif;0.27;O2;37;32;18811;19011;8269;8469;0;0;0;6;0;7;1;12;0;2;4;0;8;160;0;0;0;0;0;0;2;0;0;10;2;17;24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;256;O;11781;O2_K8_sq
O2_K8_sq_r37_c33.tif;0.18;O2;37;33;19011;19211;8269;8469;0;0;0;5;4;15;2;6;0;0;2;0;11;160;0;0;0;0;0;0;2;0;0;10;0;12;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;O;12754;O2_K8_sq
O2_K8_sq_r37_c34.tif;0.73;O2;37;34;19211;19411;8269;8469;0;0;0;5;0;9;5;2;0;1;2;0;6;156;0;0;0;0;0;0;3;0;0;3;4;3;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;O;9919;O2_K8_sq
O2_K8_sq_r37_c35.tif;0.0799999999999999;O2;37;35;19411;19611;8269;8469;0;0;1;5;2;16;11;1;0;0;2;0;4;129;0;0;0;0;0;0;5;0;0;7;1;21;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;227;O;11507;O2_K8_sq
O2_K8_sq_r37_c36.tif;0.35;O2;37;36;19611;19811;8269;8469;0;0;0;6;3;6;0;4;0;0;1;0;3;169;0;0;0;0;0;1;5;0;0;0;0;2;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;O;12314;O2_K8_sq
O2_K8_sq_r37_c37.tif;1.0;O2;37;37;19811;20011;8269;8469;0;0;0;2;0;0;0;0;0;0;0;0;11;303;0;0;0;0;0;0;2;0;0;1;6;3;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;O;9200;O2_K8_sq
O2_K8_sq_r37_c38.tif;0.88;O2;37;38;20011;20211;8269;8469;0;0;0;4;0;0;0;0;0;1;0;0;7;283;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;O;9053;O2_K8_sq
O2_K8_sq_r37_c40.tif;0.4;O2;37;40;20411;20611;8269;8469;1;0;0;3;4;6;1;0;0;1;0;1;18;242;0;0;0;0;0;0;4;1;0;1;1;3;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342;O;11925;O2_K8_sq
O2_K8_sq_r37_c41.tif;0.24;O2;37;41;20611;20811;8269;8469;0;0;0;5;4;2;2;0;0;0;0;0;11;269;0;0;0;0;0;1;2;0;0;2;1;14;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;O;13504;O2_K8_sq
O2_K8_sq_r37_c42.tif;0.53;O2;37;42;20811;21011;8269;8469;0;0;0;7;6;3;0;6;0;1;1;0;12;267;0;0;0;0;0;0;0;0;0;2;1;2;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;O;12655;O2_K8_sq
O2_K8_sq_r37_c43.tif;0.73;O2;37;43;21011;21211;8269;8469;0;0;0;6;0;2;5;0;0;0;0;0;6;200;0;0;0;0;0;0;7;0;0;1;1;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282;O;11425;O2_K8_sq
O2_K8_sq_r36_c8.tif;0.0;O2;36;8;14011;14211;8469;8669;0;0;1;9;2;10;1;6;0;1;1;0;8;201;0;0;0;0;0;0;3;1;0;1;1;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;O;13460;O2_K8_sq
O2_K8_sq_r36_c9.tif;0.12;O2;36;9;14211;14411;8469;8669;0;0;1;7;2;10;1;7;0;0;3;0;14;250;0;0;0;0;0;0;1;0;0;2;3;2;53;0;0;0;0;0;0;0;0;0;0;0;1;0;0;357;O;12097;O2_K8_sq
O2_K8_sq_r36_c10.tif;0.79;O2;36;10;14411;14611;8469;8669;0;0;2;1;17;27;5;18;0;1;4;0;13;109;0;0;0;0;0;0;5;0;1;5;3;3;19;0;3;0;0;0;0;0;0;4;0;0;5;0;0;245;O;6504;O2_K8_sq
O2_K8_sq_r36_c11.tif;0.52;O2;36;11;14611;14811;8469;8669;0;0;0;13;17;29;9;5;1;1;5;0;7;205;0;0;0;0;0;0;5;0;1;0;3;7;32;0;2;0;0;0;0;0;0;1;0;0;12;0;0;355;O;6972;O2_K8_sq
O2_K8_sq_r36_c12.tif;0.7;O2;36;12;14811;15011;8469;8669;0;0;0;4;7;7;0;3;0;0;0;0;11;305;0;0;0;0;0;0;3;1;2;3;4;9;37;0;1;0;0;0;0;0;0;0;0;0;0;0;0;397;O;7429;O2_K8_sq
O2_K8_sq_r36_c13.tif;0.9;O2;36;13;15011;15211;8469;8669;0;0;1;4;0;0;0;3;0;1;1;0;30;333;0;0;0;0;0;0;0;0;2;6;6;8;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;428;O;8628;O2_K8_sq
O2_K8_sq_r36_c14.tif;0.4599999999999999;O2;36;14;15211;15411;8469;8669;0;0;1;5;6;2;1;5;0;2;0;0;37;298;0;0;0;0;0;0;6;1;1;10;3;11;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;416;O;7829;O2_K8_sq
O2_K8_sq_r36_c15.tif;0.24;O2;36;15;15411;15611;8469;8669;0;0;0;5;1;2;0;4;0;3;0;0;34;309;0;0;0;0;0;1;0;1;0;9;10;9;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;O;6709;O2_K8_sq
O2_K8_sq_r36_c16.tif;0.95;O2;36;16;15611;15811;8469;8669;1;0;1;8;0;0;0;2;0;0;0;1;17;234;0;0;0;0;0;0;3;0;2;21;3;17;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321;O;7693;O2_K8_sq
O2_K8_sq_r36_c20.tif;0.29;O2;36;20;16411;16611;8469;8669;0;0;0;7;0;2;0;1;0;1;0;1;25;284;0;0;0;0;0;0;2;0;1;5;9;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;378;O;6172;O2_K8_sq
O2_K8_sq_r36_c23.tif;0.65;O2;36;23;17011;17211;8469;8669;0;0;2;2;0;8;2;2;2;3;0;1;39;297;0;0;0;0;0;2;1;1;4;8;18;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;O;7701;O2_K8_sq
O2_K8_sq_r36_c24.tif;0.18;O2;36;24;17211;17411;8469;8669;0;0;0;1;6;0;0;9;0;1;0;0;24;351;0;0;0;0;0;0;0;1;0;3;6;4;43;1;0;0;0;0;0;0;0;0;0;0;0;0;1;451;O;6597;O2_K8_sq
O2_K8_sq_r36_c25.tif;0.3;O2;36;25;17411;17611;8469;8669;0;0;0;3;0;0;0;0;0;0;0;0;40;318;0;0;0;0;0;0;3;1;0;5;10;0;45;2;1;0;0;0;0;0;0;0;0;0;0;0;0;428;O;6632;O2_K8_sq
O2_K8_sq_r36_c26.tif;0.24;O2;36;26;17611;17811;8469;8669;1;1;0;1;15;0;3;7;1;2;0;0;27;323;0;0;0;0;0;0;7;2;0;0;12;2;38;1;1;0;0;0;0;0;0;0;0;0;0;0;0;444;O;7211;O2_K8_sq
O2_K8_sq_r36_c27.tif;0.05;O2;36;27;17811;18011;8469;8669;0;3;2;2;4;8;0;6;0;4;4;2;52;306;0;0;0;0;0;1;1;2;0;9;13;2;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;449;O;5752;O2_K8_sq
O2_K8_sq_r36_c34.tif;0.3199999999999999;O2;36;34;19211;19411;8469;8669;1;0;0;5;6;4;0;5;1;0;0;0;46;301;0;0;0;0;0;0;5;1;0;8;4;10;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433;O;8291;O2_K8_sq
O2_K8_sq_r36_c35.tif;0.61;O2;36;35;19411;19611;8469;8669;0;0;0;5;4;19;9;2;0;2;4;0;21;182;0;0;0;0;0;1;6;0;1;14;17;8;21;0;2;0;0;0;0;0;0;0;0;0;0;0;1;319;O;9913;O2_K8_sq
